,iid,A1,A2,A3,age,sex,org,hour,weekday,result,truth
2056,5d5a208a44578a1f48a26694,0,1,1,30-39,male,non-org,23,Fri,1,1
2057,5d5a213944578a1f48a7bc3b,0,0,0,<=18,male,non-org,22,Fri,0,0
2058,5d5a20dc44578a1f48a5afa4,0,0,1,>=40,male,non-org,23,Fri,0,0
2059,5da2307744578a1f4806bb8c,0,0,0,>=40,male,non-org,16,Wed,0,0
2060,5d5a20e344578a1f48a5d79b,0,1,0,19-29,male,non-org,21,Fri,0,0
2061,5d5a24a844578a1f48b8d7e8,1,0,0,<=18,male,non-org,10,Sat,0,0
2062,5d5a24e544578a1f48ba2084,1,0,0,>=40,male,non-org,08,Sat,0,0
2063,5d5a253b44578a1f48bedbbc,0,0,0,>=40,male,non-org,09,Sat,0,1
2064,5d5a254444578a1f48bf6b96,0,0,1,30-39,male,non-org,12,Sat,0,0
2065,5d5a255444578a1f48c05c96,1,0,1,19-29,female,non-org,12,Sat,1,1
2066,5d5a255844578a1f48c0b052,1,1,1,>=40,male,non-org,11,Sat,1,1
2067,5d5a25b144578a1f48c43ff4,0,1,1,>=40,male,non-org,10,Sat,1,0
2068,5d5a260744578a1f48c7e7b8,0,0,0,30-39,male,non-org,12,Sat,0,0
2069,5d5a264e44578a1f48cb31f5,0,1,0,30-39,male,non-org,16,Sat,0,0
2070,5d5a265744578a1f48cbbbdc,0,0,0,30-39,female,non-org,16,Sat,0,1
2071,5d5a276944578a1f48d28ec4,0,0,0,<=18,male,non-org,16,Sat,0,0
2072,5d5a2e0a44578a1f48da409f,0,1,0,30-39,male,non-org,22,Sat,0,0
2073,5d5a3a0544578a1f48f2c3f8,0,0,0,>=40,female,non-org,10,Sun,0,0
2074,5d5a3a6344578a1f48f51cc4,0,0,0,30-39,male,non-org,10,Sun,0,1
2075,5d0dd2e244578a0ea4fe55fd,0,1,1,30-39,male,non-org,13,Sun,1,1
2076,5cf9252b44578a0664b3ab2b,0,0,1,30-39,male,non-org,16,Mon,0,0
2077,5d5a3b2544578a1f48f9d1fd,0,0,0,>=40,male,is-org,10,Sun,0,0
2078,5d5a3b3244578a1f48fa9086,0,0,0,>=40,male,is-org,12,Sun,0,1
2079,5d5a3b3844578a1f48faa1b6,0,0,0,>=40,male,non-org,10,Sun,0,0
2080,5d5a3ba944578a1f48fc312a,0,1,1,<=18,female,non-org,10,Sun,1,1
2081,5d5a3ba944578a1f48fc43c4,0,0,0,>=40,male,non-org,13,Sun,0,0
2082,5d6e178944578a1f486e9780,1,1,1,>=40,male,non-org,11,Thu,1,1
2083,5d5a3bd544578a1f48fda514,0,1,1,>=40,female,non-org,11,Sun,1,1
2084,5d6da2a944578a1f481a95c2,0,0,0,>=40,male,non-org,08,Mon,0,0
2085,5d6da2eb44578a1f481c3372,1,1,1,<=18,female,non-org,10,Tue,1,1
2086,5d6da3f244578a1f481f510c,1,0,1,>=40,female,non-org,15,Tue,1,1
2087,5d6daaa944578a1f4837e74a,0,0,0,>=40,male,is-org,10,Mon,0,0
2088,5d6daacc44578a1f483b3c26,0,1,1,30-39,male,is-org,12,Mon,1,1
2089,5d7c5f0744578a1f4847f9ae,0,0,0,30-39,male,is-org,18,Sat,0,0
2090,5d6dac3d44578a1f48420963,0,0,1,>=40,male,non-org,22,Mon,0,1
2091,5d6dac6144578a1f4842ae9a,0,1,1,19-29,male,non-org,13,Mon,1,0
2092,5d6dacd844578a1f4845e6a5,0,1,0,19-29,female,non-org,18,Tue,0,0
2093,5d6dad5044578a1f48483791,0,1,0,>=40,male,is-org,22,Mon,0,0
2094,5d6dad6f44578a1f484ab3f4,0,0,0,19-29,male,non-org,03,Mon,0,0
2095,5d6db2da44578a1f48613ff0,0,0,0,19-29,male,non-org,12,Mon,0,0
2096,5d6db84144578a1f486c7f44,0,0,0,>=40,male,is-org,16,Tue,0,0
2097,5d7c709844578a1f488c0582,1,0,0,>=40,male,is-org,10,Sun,0,0
2098,5d9013d744578a1f485f25b1,0,0,0,>=40,male,is-org,09,Thu,0,0
2099,5d91965444578a1f4848ca55,0,0,0,>=40,male,is-org,10,Wed,0,0
2100,5d17c32544578a14a8fb59eb,0,0,0,>=40,male,is-org,10,Wed,0,0
2101,5d0ded4a44578a0ea416a274,1,0,0,>=40,male,is-org,13,Tue,0,0
2102,5d6dbbbb44578a1f487551a0,1,0,0,30-39,male,non-org,11,Mon,0,1
2103,5d6dbdb344578a1f487aa7e8,1,1,1,>=40,female,non-org,17,Mon,1,1
2104,5d6dc1c244578a1f488908f8,0,0,1,>=40,male,non-org,16,Wed,0,1
2105,5d6dc2dd44578a1f488e2459,0,0,0,>=40,male,is-org,09,Fri,0,0
2106,5d6dc44644578a1f489629d8,0,0,0,>=40,male,non-org,17,Wed,0,0
2107,5d6dc57444578a1f489b70be,0,0,0,30-39,male,non-org,08,Tue,0,0
2108,5d6dc5d344578a1f48a06d73,0,1,0,>=40,female,non-org,14,Fri,0,0
2109,5d6ddc6644578a1f48e273e8,0,0,0,>=40,male,is-org,07,Wed,0,0
2110,5d6de22b44578a1f48f0beac,0,1,1,30-39,male,non-org,21,Fri,1,1
2111,5d6de6b444578a1f48fe9ccb,0,0,1,30-39,female,non-org,23,Wed,0,0
2112,5d6dee4444578a1f48140f33,0,0,0,>=40,male,non-org,15,Wed,0,0
2113,5d90c18744578a1f487d4a1e,1,0,0,>=40,male,non-org,19,Sun,0,0
2114,5d6df88344578a1f48319407,0,1,0,30-39,male,non-org,23,Fri,0,0
2115,5d6df90644578a1f4833033b,0,0,0,>=40,male,non-org,08,Sun,0,0
2116,5d6dfa3944578a1f48373816,0,1,1,>=40,male,non-org,12,Thu,1,0
2117,5d6e06f944578a1f484f517a,0,0,0,>=40,male,non-org,11,Thu,0,0
2118,5d998ac244578a1f48d6c9a4,0,0,0,>=40,male,non-org,12,Fri,0,0
2119,5d6e082344578a1f48515150,0,1,0,30-39,female,non-org,08,Sun,0,1
2120,5d9a524844578a1f48fff5d5,0,1,1,30-39,female,non-org,06,Sat,1,1
2121,5d6e0dce44578a1f485b5f19,1,1,1,30-39,female,non-org,11,Sun,1,1
2122,5d6e120744578a1f48643be4,0,0,0,>=40,male,non-org,12,Thu,0,0
2123,5d6e11c244578a1f486338a8,0,0,0,30-39,male,non-org,09,Thu,0,0
2124,5d6e1dee44578a1f48748fce,0,1,0,>=40,male,non-org,19,Fri,0,0
2125,5d6e208c44578a1f48780b62,1,1,1,>=40,female,non-org,12,Fri,1,1
2126,5d6e231f44578a1f4880794c,1,1,1,30-39,female,non-org,12,Sun,1,1
2127,5d6e233844578a1f4880f96f,0,0,1,>=40,male,non-org,14,Sun,0,1
2128,5d6e25af44578a1f48884bbd,1,0,0,30-39,female,non-org,21,Fri,0,0
2129,5d6e2b5944578a1f488f30b6,0,0,1,19-29,female,non-org,20,Fri,0,1
2130,5d6e2ed144578a1f48988947,0,0,0,>=40,female,non-org,11,Sat,0,0
2131,5d6e307844578a1f489cc9eb,1,1,1,>=40,female,non-org,15,Fri,1,1
2132,5d6e317f44578a1f48a0cac6,1,0,0,30-39,female,non-org,13,Fri,0,0
2133,5d6e31be44578a1f48a1d4dc,0,0,1,30-39,male,non-org,16,Fri,0,1
2134,5d6e31fc44578a1f48a238d9,0,0,0,>=40,male,is-org,14,Thu,0,0
2135,5d6e327544578a1f48a31592,0,0,1,>=40,male,non-org,13,Sun,0,0
2136,5d6e34ba44578a1f48a7decf,1,0,0,19-29,female,non-org,17,Sun,0,0
2137,5d6e37e544578a1f48ad9d68,0,0,1,30-39,female,non-org,16,Thu,0,0
2138,5d6e380244578a1f48af3779,0,0,1,30-39,male,non-org,12,Thu,0,0
2139,5d6e39d044578a1f48b41659,0,0,0,19-29,male,non-org,14,Thu,0,0
2140,5d6e42a944578a1f48c6711e,0,0,0,30-39,male,non-org,17,Sun,0,0
2141,5d6e45e744578a1f48cd76ca,0,0,0,30-39,male,non-org,19,Thu,0,0
2142,5d6e464f44578a1f48cef6be,1,0,0,>=40,male,non-org,17,Sat,0,0
2143,5d6e47ab44578a1f48d0bb55,0,0,0,30-39,female,non-org,17,Sat,0,0
2144,5d6e52c444578a1f48e3c339,1,1,1,19-29,male,non-org,15,Sat,1,1
2145,5d6e530044578a1f48e53d96,0,0,0,30-39,female,non-org,23,Sun,0,0
2146,5d6e52ea44578a1f48e4d3d4,0,0,1,30-39,female,non-org,23,Sun,0,1
2147,5d6e557444578a1f48e9c49d,0,0,0,30-39,male,non-org,17,Sat,0,0
2148,5d6e5d1344578a1f48f25c90,0,0,1,19-29,female,non-org,20,Sat,0,1
2149,5d6e5e7b44578a1f48f4c5e9,0,1,0,30-39,male,non-org,07,Sat,0,0
2150,5d6e64f844578a1f4802ecdc,0,0,0,30-39,female,non-org,22,Sat,0,0
2151,5d211c6f44578a14a89f3ca1,1,1,1,30-39,female,non-org,17,Thu,1,1
2152,5d6e664044578a1f4806060d,0,0,1,30-39,male,non-org,09,Sat,0,1
2153,5d6e671b44578a1f48093af3,0,0,1,30-39,male,non-org,20,Sat,0,1
2154,5d6e679d44578a1f480c2077,0,0,0,19-29,female,non-org,20,Sat,0,0
2155,5d6e79fc44578a1f482aabb1,0,0,0,19-29,female,non-org,13,Sat,0,0
2156,5d6e7cac44578a1f482ea911,1,0,1,19-29,female,non-org,11,Sat,1,1
2157,5d09ca3044578a00e03939ef,0,0,0,19-29,female,non-org,13,Thu,0,0
2158,5d6e802d44578a1f4837529d,0,0,0,>=40,male,is-org,10,Mon,0,0
2159,5d6e802d44578a1f483753cd,0,0,1,30-39,female,non-org,11,Mon,0,0
2160,5d6e883744578a1f48453f29,0,0,1,30-39,female,non-org,12,Mon,0,0
2161,5d6e841644578a1f483db09d,0,1,0,>=40,male,non-org,16,Sat,0,0
2162,5d6e845944578a1f483eb93e,1,0,1,19-29,male,non-org,14,Sat,1,1
2163,5d6e8c3e44578a1f484bfcd2,0,0,1,>=40,male,non-org,11,Mon,0,1
2164,5d6e944544578a1f485beb01,0,0,0,>=40,female,non-org,12,Sun,0,0
2165,5d6e95ce44578a1f485db722,1,0,0,30-39,male,non-org,13,Mon,0,0
2166,5d6e96d544578a1f486053a6,0,0,0,30-39,female,non-org,12,Sun,0,0
2167,5d6e976744578a1f48623f49,1,1,0,19-29,female,non-org,14,Sun,1,1
2168,5d6e9f5244578a1f486eb313,1,1,1,30-39,female,non-org,15,Sun,1,1
2169,5d6ea2a044578a1f487262ba,0,0,0,<=18,male,non-org,17,Sun,0,0
2170,5d6ea2b444578a1f4872c34d,0,1,0,<=18,male,non-org,20,Mon,0,0
2171,5d6ea5a844578a1f4877b7bf,0,1,0,30-39,male,non-org,21,Mon,0,0
2172,5d6ea51444578a1f4875e16d,0,1,1,>=40,male,non-org,17,Sun,1,1
2173,5d6ea7eb44578a1f487cf1e6,1,0,0,<=18,female,non-org,20,Mon,0,0
2174,5d6eaf8a44578a1f4886666b,0,0,0,30-39,female,non-org,00,Tue,0,0
2175,5d6eb08444578a1f4887df49,0,0,0,>=40,male,non-org,01,Tue,0,0
2176,5d6eb12a44578a1f4889a7d4,0,0,0,30-39,male,non-org,23,Mon,0,1
2177,5d758de544578a1f48918861,0,0,1,30-39,male,non-org,12,Mon,0,1
2178,5d75900d44578a1f4895f6af,0,1,1,19-29,female,non-org,01,Tue,1,0
2179,5d7592f244578a1f489c71cb,1,1,1,30-39,male,non-org,19,Sun,1,1
2180,5d75937d44578a1f489d97eb,0,1,0,<=18,male,non-org,14,Mon,0,0
2181,5d75953344578a1f48ad3ef4,0,1,0,>=40,male,non-org,18,Mon,0,1
2182,5d0a0b4d44578a00e05b1abd,1,1,1,>=40,male,non-org,12,Sun,1,1
2183,5d75966844578a1f48b144c3,1,1,1,19-29,male,non-org,07,Tue,1,1
2184,5d0efb4144578a14804cc204,0,0,0,19-29,male,non-org,16,Tue,0,0
2185,5d7598d744578a1f48beb332,0,0,0,30-39,male,non-org,08,Tue,0,0
2186,5d759ab444578a1f48c86c3d,0,0,1,19-29,female,non-org,22,Mon,0,1
2187,5d759e5c44578a1f48e148c0,0,0,0,<=18,male,is-org,dummy,dummy,0,0
2188,5d759da144578a1f48def2c1,1,0,1,19-29,female,non-org,10,Mon,1,1
2189,5d759e7044578a1f48e2cedc,0,0,1,19-29,female,non-org,13,Mon,0,1
2190,5d759e7844578a1f48e34eda,0,0,0,>=40,male,is-org,13,Mon,0,0
2191,5d3cb5f544578a153ce229f5,0,0,0,>=40,male,is-org,14,Mon,0,0
2192,5d75c8a644578a1f48f50c81,1,0,0,19-29,male,non-org,15,Wed,0,0
2193,5d75c8f744578a1f48f92c43,0,0,0,>=40,female,is-org,15,Tue,0,0
2194,5d75c91c44578a1f48fb7017,0,1,1,19-29,female,non-org,15,Tue,1,1
2195,5d75ca4a44578a1f4802682c,1,1,0,>=40,male,non-org,15,Tue,1,1
2196,5d7c249044578a1f48304c4b,1,0,0,>=40,male,non-org,14,Thu,0,0
2197,5d7c290744578a1f48452f98,1,0,1,19-29,female,non-org,17,Fri,1,1
2198,5d7c293644578a1f484a58f2,0,0,0,30-39,male,non-org,18,Thu,0,1
2199,5d7c2b4044578a1f484eb306,0,1,1,>=40,female,non-org,18,Thu,1,1
2200,5d7c2b9544578a1f4854944b,0,1,1,<=18,male,non-org,23,Mon,1,0
2201,5d7c2ba544578a1f485642b4,1,0,0,19-29,male,non-org,22,Tue,0,0
2202,5d7c2cb944578a1f485cfafc,0,0,0,<=18,female,non-org,22,Sun,0,0
2203,5d7c2cba44578a1f485d1c93,0,1,1,>=40,female,non-org,22,Fri,1,1
2204,5d7c2e3044578a1f48694c88,0,0,0,>=40,male,non-org,17,Thu,0,1
2205,5d7c3f7a44578a1f48a6bb1c,0,1,0,>=40,male,non-org,08,Tue,0,1
2206,5d7c402044578a1f48aa74a6,1,1,1,<=18,male,non-org,20,Wed,1,1
2207,5d7c434244578a1f48b64123,0,1,0,19-29,female,non-org,04,Wed,0,0
2208,5d7c4ef844578a1f48dfb348,0,0,0,>=40,female,non-org,10,Wed,0,0
2209,5d7c543644578a1f48ffd436,0,1,0,>=40,female,non-org,06,Thu,0,1
2210,5d7c54ca44578a1f4808d8e8,0,1,1,30-39,male,non-org,10,Sat,1,1
2211,5d7c561d44578a1f480cf4fc,0,1,1,>=40,male,non-org,09,Thu,1,0
2212,5d7c57b144578a1f48176e4c,0,0,0,>=40,male,is-org,12,Sat,0,0
2213,5d7c580c44578a1f481cdb10,0,0,0,>=40,male,is-org,12,Sat,0,0
2214,5d7c5e8f44578a1f4843abd1,0,1,1,30-39,female,non-org,19,Sat,1,1
2215,5d7c61c944578a1f484eded0,0,0,0,>=40,male,non-org,19,Wed,0,0
2216,5d7c63e244578a1f48563089,0,0,1,19-29,female,non-org,17,Sat,0,0
2217,5d7c64e544578a1f485cde4a,0,1,0,19-29,female,non-org,21,Wed,0,1
2218,5d7c65ef44578a1f485dc351,0,0,0,19-29,female,non-org,22,Sat,0,0
2219,5d7c65ff44578a1f485e5878,0,0,0,>=40,male,is-org,18,Sat,0,0
2220,5d7c71b744578a1f488e9afd,0,1,0,30-39,male,non-org,11,Sun,0,1
2221,5d7c737744578a1f48919bc7,0,0,1,>=40,male,non-org,12,Sun,0,0
2222,5d8fb18044578a1f48a9c2e6,0,0,0,30-39,female,non-org,16,Mon,0,1
2223,5d8fb7bb44578a1f48b6f288,0,0,0,>=40,male,non-org,17,Mon,0,0
2224,5d8fb92044578a1f48ba1fc8,0,0,1,30-39,female,non-org,17,Mon,0,0
2225,5d8fc5ff44578a1f48e090eb,1,1,1,19-29,female,non-org,15,Fri,1,1
2226,5d8fc8ad44578a1f48e64292,0,0,0,>=40,male,non-org,08,Wed,0,0
2227,5d8fd8a044578a1f4812ca46,0,0,0,>=40,male,is-org,19,Fri,0,0
2228,5d904d3e44578a1f48b24d18,0,0,0,19-29,male,non-org,15,Thu,0,0
2229,5d90827044578a1f480ccfa9,1,0,0,>=40,male,non-org,17,Sat,0,0
2230,5d47bbf944578a1f48fc8e5b,0,0,1,>=40,male,is-org,19,Sat,0,1
2231,5d52e10144578a1f48775f5b,0,0,1,30-39,female,non-org,00,Mon,0,0
2232,5d6daaa744578a1f4837abd8,0,1,0,19-29,female,non-org,03,Mon,0,0
2233,5d6dbf1044578a1f487dfb7a,0,0,0,>=40,male,is-org,15,Wed,0,0
2234,5d6dc30444578a1f488f587f,1,1,1,30-39,male,non-org,17,Thu,1,1
2235,5d6dc98644578a1f48b42041,0,0,0,30-39,female,non-org,22,Thu,0,0
2236,5d6dd3e144578a1f48d18ead,0,0,1,19-29,male,non-org,09,Wed,0,0
2237,5d6de42944578a1f48f57240,0,0,0,>=40,male,is-org,18,Fri,0,0
2238,5d6df9f144578a1f4835895f,0,1,0,<=18,female,non-org,08,Sun,0,0
2239,5d6e134c44578a1f4865ef9c,0,0,0,30-39,female,non-org,08,Thu,0,0
2240,5d6e347944578a1f48a74d46,0,0,0,30-39,male,non-org,17,Sun,0,0
2241,5d6e347944578a1f48a74e23,0,0,0,>=40,male,non-org,14,Sun,0,0
2242,5d6e52eb44578a1f48e4ea87,0,0,0,>=40,male,non-org,22,Sun,0,0
2243,5d6e68c644578a1f480f9fe6,0,0,1,19-29,male,non-org,01,Mon,0,0
2244,5d75971c44578a1f48b40d56,0,0,0,30-39,male,non-org,19,Mon,0,0
2245,5d759e4944578a1f48e0a5ed,0,0,0,30-39,female,is-org,13,Mon,0,0
2246,5d75c6af44578a1f48f2ba00,0,0,0,>=40,male,is-org,11,Wed,0,0
2247,5d75c8cb44578a1f48f6c3cf,0,0,1,>=40,male,non-org,14,Tue,0,1
2248,5d75ce3d44578a1f480a92e0,0,1,1,30-39,male,non-org,19,Tue,1,0
2249,5d7c2b1344578a1f484d3f2e,1,1,1,30-39,female,non-org,20,Mon,1,1
2250,5d7c3d7844578a1f489126ca,0,0,1,<=18,male,non-org,23,Thu,0,1
2251,5d7c3d7844578a1f4891274d,0,0,0,30-39,male,non-org,02,Wed,0,0
2252,5d7c3ea344578a1f489ff208,1,0,0,>=40,male,non-org,06,Tue,0,0
2253,5d7c52b144578a1f48f16a23,0,0,0,>=40,male,is-org,11,Sat,0,0
2254,5d7c530944578a1f48f2dada,0,0,0,>=40,male,non-org,08,Sat,0,0
2255,5d7c541844578a1f48fdbce4,0,1,1,<=18,male,non-org,12,Mon,1,1
2256,5d7c543144578a1f48ff24ed,0,1,1,19-29,male,non-org,12,Sat,1,1
2257,5d7c54b544578a1f4806810f,0,0,0,>=40,male,is-org,13,Mon,0,0
2258,5d7c59f944578a1f482b0fef,1,1,0,19-29,male,non-org,17,Wed,1,1
2259,5d91c58b44578a1f488cba9e,0,0,0,19-29,male,non-org,12,Sat,0,1
2260,5d7c5ba144578a1f48358f61,0,0,0,<=18,male,is-org,11,Thu,0,0
2261,5d7c5da444578a1f48404ed1,0,0,0,<=18,female,non-org,18,Sat,0,0
2262,5d7c5f8844578a1f484aa7f6,0,0,0,30-39,female,is-org,18,Mon,0,0
2263,5d0eddb644578a1480396d9c,1,0,0,30-39,female,is-org,11,Wed,0,0
2264,5d0ea10844578a148057d3d0,0,0,0,30-39,female,is-org,17,Thu,0,0
2265,5d7c62b444578a1f48518fab,0,1,0,30-39,male,non-org,19,Mon,0,1
2266,5d7c63eb44578a1f48567bdb,0,0,0,<=18,male,is-org,20,Sat,0,0
2267,5d7c643944578a1f48591d7e,0,0,0,30-39,female,is-org,19,Sat,0,0
2268,5d7c661b44578a1f486053c3,0,0,0,>=40,male,non-org,16,Thu,0,0
2269,5cf847bd44578a0664ace6d7,0,0,0,>=40,male,non-org,00,Tue,0,0
2270,5d7c662244578a1f48610faa,0,0,1,19-29,female,non-org,21,Wed,0,1
2271,5d7c662544578a1f48615155,0,1,0,>=40,female,non-org,21,Sat,0,1
2272,5d7c742144578a1f48964339,0,1,1,>=40,female,non-org,14,Sun,1,0
2273,5d0db4c144578a0ea49b86e0,1,0,1,>=40,female,non-org,20,Sun,1,0
2274,5d7c743744578a1f4897d6aa,0,1,1,19-29,male,non-org,11,Sun,1,1
2275,5d8fab8c44578a1f489df872,0,1,0,30-39,male,non-org,16,Wed,0,1
2276,5d8faec244578a1f48a1fa5b,1,1,1,>=40,male,non-org,19,Sun,1,1
2277,5d0df20e44578a0ea4990e12,1,1,1,>=40,male,non-org,00,Sun,1,1
2278,5d8faf7744578a1f48a407db,0,0,0,>=40,male,non-org,16,Mon,0,0
2279,5d8fafa044578a1f48a551f3,1,1,1,19-29,female,non-org,22,Tue,1,1
2280,5da2376d44578a1f481bf66d,1,1,1,19-29,female,non-org,17,Wed,1,1
2281,5d8fb3b444578a1f48abbc67,1,0,0,>=40,male,non-org,18,Mon,0,0
2282,5d8fb5da44578a1f48b2afb8,0,1,0,>=40,female,non-org,08,Fri,0,1
2283,5d34b7c644578a153c7a1a04,1,1,0,>=40,female,non-org,10,Tue,1,1
2284,5d8fbf8e44578a1f48c71fd2,0,0,0,30-39,female,non-org,19,Mon,0,0
2285,5d8fc5b744578a1f48de7ef9,0,0,0,>=40,female,is-org,12,Fri,0,0
2286,5d8fc97344578a1f48ea390a,0,1,1,>=40,male,non-org,08,Wed,1,1
2287,5d8fc97644578a1f48ea72e7,0,0,1,19-29,male,non-org,19,Mon,0,0
2288,5d8fca8d44578a1f48f37613,0,0,0,<=18,female,non-org,15,Fri,0,0
2289,5d8fcc2544578a1f48fa0b2d,0,0,0,>=40,female,non-org,23,Wed,0,0
2290,5d8fcf8e44578a1f48028fd7,0,1,0,>=40,male,non-org,21,Mon,0,0
2291,5d8fd34644578a1f480d29e8,0,0,0,<=18,female,non-org,09,Mon,0,0
2292,5d8fdebc44578a1f481a2ecd,0,0,0,>=40,male,is-org,08,Mon,0,0
2293,5d8fdf0a44578a1f481add95,0,0,0,19-29,male,non-org,10,Mon,0,0
2294,5d8fe57d44578a1f481f65bf,1,0,0,<=18,male,non-org,11,Wed,0,1
2295,5d8fef4144578a1f4828d0e1,1,0,1,19-29,male,non-org,09,Mon,1,1
2296,5d8fef7244578a1f4828fdbe,1,0,1,30-39,male,non-org,19,Fri,1,1
2297,5d8ff1f344578a1f482ba896,0,1,0,>=40,female,is-org,11,Mon,0,1
2298,5d9016a844578a1f4863e486,1,0,0,30-39,female,non-org,20,Thu,0,0
2299,5d901c6844578a1f486bc086,0,0,1,30-39,male,non-org,20,Wed,0,0
2300,5d9026e444578a1f48812654,0,0,0,>=40,female,non-org,14,Fri,0,0
2301,5d903b6744578a1f489c014b,1,0,0,<=18,male,non-org,13,Thu,0,1
2302,5d90467f44578a1f48ab1804,0,0,0,>=40,female,is-org,17,Fri,0,0
2303,5d905e3344578a1f48cf5bef,1,1,0,19-29,male,non-org,07,Fri,1,1
2304,5d905eb944578a1f48d069c3,0,0,0,19-29,male,non-org,12,Sat,0,0
2305,5d9066b844578a1f48de76b1,0,0,0,30-39,male,non-org,08,Fri,0,0
2306,5d90680844578a1f48df4db6,0,1,1,19-29,male,non-org,10,Fri,1,1
2307,5d906c6b44578a1f48eb4de2,1,0,1,30-39,female,non-org,10,Fri,1,1
2308,5d907fc544578a1f48048fea,0,0,1,30-39,female,non-org,07,Sat,0,1
2309,5da24ca144578a1f4895f534,0,0,0,30-39,female,non-org,06,Sat,0,0
2310,5d907fc944578a1f4804ff25,1,0,0,>=40,male,non-org,16,Sat,0,0
2311,5d9080f744578a1f4809a942,0,0,0,19-29,female,non-org,14,Fri,0,0
2312,5d9082f944578a1f480eb5b9,0,0,0,>=40,male,non-org,09,Sat,0,0
2313,5d1936bb44578a14a8906b9b,0,0,0,>=40,male,non-org,12,Sun,0,0
2314,5d9086eb44578a1f48140eef,0,0,0,>=40,male,is-org,20,Sat,0,0
2315,5d90888444578a1f4819baab,0,1,1,30-39,female,non-org,22,Sat,1,1
2316,5d908b8444578a1f481b4426,0,0,0,30-39,male,non-org,22,Sat,0,0
2317,5d908ca744578a1f481ce329,0,0,0,30-39,male,non-org,22,Sat,0,0
2318,5d908cde44578a1f481d0ddd,0,0,0,<=18,male,non-org,11,Sat,0,0
2319,5d908d3844578a1f481d8e95,0,0,0,<=18,female,non-org,19,Sat,0,0
2320,5d908e3244578a1f481fb5ef,0,0,0,>=40,male,non-org,10,Sat,0,0
2321,5d908ddc44578a1f481ed033,0,0,1,30-39,female,non-org,00,Sun,0,0
2322,5d908e9f44578a1f48204b03,1,1,0,>=40,male,non-org,12,Sat,1,0
2323,5d90910a44578a1f4824fca8,0,0,0,>=40,male,non-org,11,Sat,0,0
2324,5d9091f544578a1f4826e2a0,1,0,0,19-29,female,non-org,14,Sat,0,0
2325,5d90997e44578a1f483d9078,1,0,0,19-29,male,non-org,04,Sun,0,1
2326,5d909d0a44578a1f4841fb38,0,1,1,30-39,male,non-org,18,Sat,1,1
2327,5d909de344578a1f48458948,0,0,0,>=40,male,non-org,19,Sat,0,0
2328,5d90a60944578a1f484fc0d3,0,0,0,30-39,female,non-org,21,Sat,0,0
2329,5d90aebf44578a1f48578823,0,0,0,30-39,male,non-org,12,Sun,0,0
2330,5d90b3f144578a1f485fe28e,0,0,1,30-39,male,non-org,14,Sun,0,0
2331,5d90b48b44578a1f48611848,1,1,0,>=40,female,non-org,10,Sun,1,1
2332,5d90b75444578a1f4864e351,0,1,0,19-29,male,non-org,22,Sat,0,1
2333,5d90ba7544578a1f486a69ba,1,0,0,19-29,female,non-org,15,Sun,0,1
2334,5d90bb1144578a1f486c7465,1,0,0,>=40,male,is-org,15,Sun,0,0
2335,5d90bf8844578a1f48766509,0,0,0,>=40,male,is-org,06,Sun,0,0
2336,5d90cec944578a1f48926d31,0,0,0,19-29,male,non-org,12,Sun,0,0
2337,5d90cfae44578a1f4893093c,0,0,0,>=40,female,non-org,10,Sun,0,1
2338,5d90d1ef44578a1f4895317c,0,0,0,>=40,male,non-org,13,Sun,0,0
2339,5d90d1f044578a1f48953a71,0,0,0,19-29,male,non-org,14,Sun,0,0
2340,5d90d72144578a1f489b52bb,1,0,0,19-29,female,non-org,15,Sun,0,0
2341,5d90d79944578a1f489d04f0,0,1,0,30-39,female,non-org,16,Sun,0,1
2342,5d911f1a44578a1f48a45dfc,0,0,0,>=40,male,non-org,18,Tue,0,0
2343,5d91200b44578a1f48a74a39,0,0,0,>=40,male,non-org,08,Fri,0,0
2344,5d91239544578a1f48aedd97,0,0,0,30-39,male,non-org,11,Wed,0,0
2345,5d9129d944578a1f48b57c52,1,1,0,19-29,female,non-org,11,Fri,1,0
2346,5d91303244578a1f48bd70a6,0,0,0,30-39,female,non-org,17,Mon,0,0
2347,5d913f1644578a1f48ddb37d,0,1,0,19-29,female,non-org,22,Tue,0,1
2348,5d10314844578a0ddcec121d,1,0,1,19-29,female,non-org,20,Thu,1,1
2349,5d2f8df644578a0d741f1008,1,1,0,19-29,female,non-org,11,Sat,1,1
2350,5d91489144578a1f48e76533,1,1,1,19-29,male,non-org,22,Mon,1,1
2351,5cf862ab44578a066432a90e,0,0,0,19-29,male,non-org,17,Sat,0,0
2352,5d916d1e44578a1f4810e537,1,0,0,>=40,female,is-org,15,Fri,0,0
2353,5d916d2b44578a1f48111e8e,0,0,0,19-29,male,non-org,16,Fri,0,0
2354,5d9179d144578a1f482297d4,0,0,0,>=40,male,is-org,20,Fri,0,0
2355,5d917f9844578a1f482773ea,1,1,0,>=40,male,non-org,06,Mon,1,0
2356,5d9183f044578a1f482a8cb5,0,1,0,>=40,female,non-org,17,Fri,0,0
2357,5d91875e44578a1f482ffd9b,0,0,0,>=40,male,is-org,19,Fri,0,0
2358,5d91889644578a1f48319758,1,0,0,<=18,female,non-org,07,Mon,0,0
2359,5d918d3044578a1f483e3324,0,1,1,19-29,female,non-org,09,Wed,1,1
